NAME,ELEVATION,DATE,PRCP,SNWD,TMAX,TMIN
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/11/2018,0,0,51,35
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/12/2018,0,0,41,33
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/13/2018,0,0,33,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/14/2018,0,0,54,24
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/15/2018,0,0,62,29
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/16/2018,0,0,61,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/17/2018,0.06,0,40,31
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/18/2018,0,0,58,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/19/2018,0,0,60,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/20/2018,0,0,70,38
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/21/2018,0,0,77,38
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/22/2018,0,0,65,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/23/2018,0,0,54,38
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/24/2018,0,0,65,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/25/2018,0,0,69,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/26/2018,0,0,72,35
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/27/2018,0,0,69,41
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/28/2018,0,0,82,43
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/29/2018,0.01,0,78,49
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,4/30/2018,0.03,0,53,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/1/2018,0.02,0,64,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/2/2018,0,0,66,42
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/3/2018,0,0,75,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/4/2018,0,0,81,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/5/2018,0,0,80,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/6/2018,0,0,83,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/7/2018,0.03,0,76,54
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/8/2018,0.05,0,77,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/9/2018,0,0,72,46
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/10/2018,0.12,0,52,42
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/11/2018,0,0,50,41
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/12/2018,0,0,63,46
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/13/2018,0,0,74,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/14/2018,0,0,81,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/15/2018,0,0,85,49
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/16/2018,0,0,87,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/17/2018,0.05,0,84,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/18/2018,0.5,0,52,45
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/19/2018,0,0,64,43
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/20/2018,0,0,74,42
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/21/2018,0,0,81,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/22/2018,0,0,81,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/23/2018,0.03,0,73,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/24/2018,0.08,0,83,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/25/2018,0,0,87,59
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/26/2018,0.01,0,90,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/27/2018,0,0,85,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/28/2018,0.06,0,83,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/29/2018,0,0,87,60
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/30/2018,0.45,0,85,54
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,5/31/2018,0.07,0,71,55
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/1/2018,0.21,0,66,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/2/2018,0,0,78,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/3/2018,0,0,83,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/4/2018,0.08,0,90,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/5/2018,0.02,0,70,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/6/2018,0,0,82,49
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/7/2018,0,0,85,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/8/2018,0,0,86,55
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/9/2018,0,0,93,60
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/10/2018,0,0,75,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/11/2018,0,0,74,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/12/2018,0,0,77,49
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/13/2018,0,0,90,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/14/2018,0.05,0,76,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/15/2018,0,0,72,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/16/2018,0.22,0,60,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/17/2018,0,0,75,49
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/18/2018,0.04,0,77,54
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/19/2018,0.01,0,77,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/20/2018,0,0,83,55
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/21/2018,0,0,86,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/22/2018,0.05,0,86,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/23/2018,0.16,0,84,60
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/24/2018,0.51,0,82,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/25/2018,0,0,86,60
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/26/2018,0.07,0,82,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/27/2018,0,0,83,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/28/2018,0.02,0,92,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/29/2018,0.09,0,70,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,6/30/2018,0.09,0,80,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/1/2018,0.04,0,82,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/2/2018,0,0,82,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/3/2018,0.39,0,81,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/4/2018,0,0,77,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/5/2018,0,0,85,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/6/2018,0,0,100,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/7/2018,0,0,97,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/8/2018,0.1,0,92,62
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/9/2018,0,0,98,66
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/10/2018,0.36,0,100,66
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/11/2018,0,0,87,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/12/2018,0,0,91,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/13/2018,0,0,98,63
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/14/2018,0,0,82,55
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/15/2018,0,0,84,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/16/2018,0,0,92,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/17/2018,0,0,98,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/18/2018,0,0,94,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/19/2018,0,0,89,63
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/20/2018,0,0,92,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/21/2018,0,0,95,66
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/22/2018,0,0,85,60
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/23/2018,0,0,87,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/24/2018,0,0,87,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/25/2018,0,0,82,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/26/2018,0,0,81,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/27/2018,0.03,0,83,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/28/2018,0,0,85,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/29/2018,0,0,89,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/30/2018,0,0,94,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,7/31/2018,0,0,83,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/1/2018,0,0,90,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/2/2018,0,0,100,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/3/2018,0,0,92,69
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/4/2018,0,0,88,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/5/2018,0,0,85,54
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/6/2018,0,0,88,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/7/2018,0,0,97,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/8/2018,0,0,97,61
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/9/2018,0,0,101,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/10/2018,0,0,107,66
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/11/2018,0,0,107,70
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/12/2018,0,0,97,69
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/13/2018,0,0,78,57
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/14/2018,0,0,86,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/15/2018,0,0,90,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/16/2018,0,0,95,60
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/17/2018,0,0,102,65
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/18/2018,0,0,83,64
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/19/2018,0,0,72,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/20/2018,0,0,69,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/21/2018,0,0,76,43
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/22/2018,0,0,86,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/23/2018,0,0,85,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/24/2018,0,0,89,56
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/25/2018,0,0,75,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/26/2018,0.16,0,67,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/27/2018,0.31,0,57,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/28/2018,0.09,0,67,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/29/2018,0,0,81,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/30/2018,0,0,85,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,8/31/2018,0,0,76,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/1/2018,0,0,79,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/2/2018,0,0,79,45
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/3/2018,0,0,89,46
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/4/2018,0,0,66,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/5/2018,0,0,76,44
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/6/2018,0,0,85,51
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/7/2018,0,0,87,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/8/2018,0,0,86,58
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/9/2018,0,0,79,54
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/10/2018,0,0,89,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/11/2018,0,0,74,52
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/12/2018,0,0,70,53
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/13/2018,0,0,63,47
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/14/2018,0.01,0,67,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/15/2018,0,0,63,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/16/2018,0.07,0,72,50
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/17/2018,0.02,0,69,48
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/18/2018,0,0,69,44
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/19/2018,0.23,0,48,45
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/20/2018,0.73,0,47,35
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/21/2018,0,0,64,34
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/22/2018,0,0,71,42
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/23/2018,0.06,0,46,38
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/24/2018,0.04,0,50,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/25/2018,0.01,0,62,42
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/26/2018,0.01,0,68,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/27/2018,0.02,0,52,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/28/2018,0,0,53,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/29/2018,0,0,51,37
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,9/30/2018,0.08,0,40,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/1/2018,0,0,64,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/2/2018,0.17,0,51,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/3/2018,0.66,0,42,28
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/4/2018,0.14,0,47,27
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/5/2018,0.06,0,50,33
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/6/2018,0,0,56,33
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/7/2018,0,0,55,34
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/8/2018,0,0,49,33
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/9/2018,0,0,44,33
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/10/2018,0,0,40,24
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/11/2018,0.02,0,38,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/12/2018,0,0,63,27
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/13/2018,0,0,40,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/14/2018,0,0,40,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/15/2018,0,0,66,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/16/2018,0,0,65,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/17/2018,0,0,72,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/18/2018,0,0,73,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/19/2018,0,0,62,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/20/2018,0,0,68,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/21/2018,0,0,64,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/22/2018,0,0,58,27
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/23/2018,0,0,67,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/24/2018,0,0,65,31
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/25/2018,0,0,64,35
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/26/2018,0,0,65,39
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/27/2018,0,0,61,34
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/28/2018,0,0,60,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/29/2018,0.07,0,57,35
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/30/2018,0,0,55,29
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,10/31/2018,0,0,53,34
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/1/2018,0,0,49,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/2/2018,0.4,0,37,29
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/3/2018,0.03,0,39,32
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/4/2018,0.06,0,46,31
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/5/2018,0,0,43,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/6/2018,0,0,24,11
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/7/2018,0.02,0,21,9
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/8/2018,0,0,23,0
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/9/2018,0.06,0,31,-1
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/10/2018,0,0,35,23
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/11/2018,0,0,30,12
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/12/2018,0,0,34,6
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/13/2018,0,0,50,24
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/14/2018,0,0,59,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/15/2018,0,0,51,34
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/16/2018,0.07,0,37,6
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/17/2018,0,0,26,4
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/18/2018,0.09,0,36,15
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/19/2018,0.02,1.2,35,21
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/20/2018,0,0,47,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/21/2018,0,0,44,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/22/2018,0,0,44,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/23/2018,0,0,44,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/24/2018,0.02,0,33,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/25/2018,0,0,33,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/26/2018,0,0,32,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/27/2018,0,0,41,26
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/28/2018,0,0,48,27
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/29/2018,0,0,46,20
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,11/30/2018,0,0,41,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/1/2018,0.4,0,35,31
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/2/2018,0.18,3.9,33,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/3/2018,0.01,5.1,26,13
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/4/2018,0,5.1,22,11
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/5/2018,0.02,5.1,26,16
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/6/2018,0,5.1,19,-3
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/7/2018,0,3.9,14,-9
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/8/2018,0,3.9,19,-2
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/9/2018,0,3.9,18,2
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/10/2018,0,3.9,28,6
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/11/2018,0,3.9,29,19
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/12/2018,0,3.9,41,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/13/2018,0,3.9,40,17
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/14/2018,0,3.9,40,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/15/2018,0,3.9,43,24
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/16/2018,0,3.9,33,16
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/17/2018,0,3.1,38,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/18/2018,0,3.1,44,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/19/2018,0,2,44,29
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/20/2018,0,1.2,38,19
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/21/2018,0,0,42,30
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/22/2018,0,0,32,17
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/23/2018,0,0,28,11
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/24/2018,0,0,27,18
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/25/2018,0,0,25,22
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/26/2018,0.02,0,26,23
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/27/2018,0,0,25,19
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/28/2018,0,0,27,10
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/29/2018,0,0,37,12
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/30/2018,0.02,0,42,10
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,12/31/2018,0.05,1.2,10,-9
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/1/2019,0,1.2,26,-6
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/2/2019,0,0,45,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/3/2019,0,0,50,35
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/4/2019,0,0,50,36
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/5/2019,0,0,40,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/6/2019,0,0,41,28
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/7/2019,0,0,37,24
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/8/2019,0,0,28,11
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/9/2019,0,0,28,11
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/10/2019,0,0,42,16
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/11/2019,0,0,32,14
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/12/2019,0,0,33,12
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/13/2019,0,0,37,15
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/14/2019,0,0,35,16
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/15/2019,0,0,31,16
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/16/2019,0,0,24,21
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/17/2019,0.06,0,23,9
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/18/2019,0.11,2,9,-2
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/19/2019,0,3.1,14,4
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/20/2019,0.01,2,18,1
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/21/2019,0.03,2,28,17
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/22/2019,0,2,32,18
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/23/2019,0,2,28,-1
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/24/2019,0.01,2,19,-14
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/25/2019,0,2,35,19
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/26/2019,0,2,41,31
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/27/2019,0.07,0,40,25
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/28/2019,0,0,28,4
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/29/2019,0,0,5,-2
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/30/2019,0,0,15,1
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,1/31/2019,0,0,39,14
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,2/1/2019,0,0,41,18
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,2/2/2019,0,0,37,4
"GLASGOW INTERNATIONAL AIRPORT, MT US",696.5,2/3/2019,0.42,3.1,4,-8
